Contact_ID,Master_Contact_ID,Contact_Code,Media_Name,Contact_Name,ANI_DIALNUM,Skill_No,Skill_Name,Campaign_No,Campaign_Name,Agent_No,Agent_Name,Team_No,Team_Name,SLA,Start_Date,start_time,PreQueue,InQueue,Agent_Time,PostQueue,ACW_Time,Total_Time_Plus_Disposition,Abandon_Time,Routing_Time,Abandon,Callback_Time,Logged,Hold_Time,Disp_Code,Disp_Name,Disp_Comments,Tags,Start_Date_clean,ANI_DIALNUM_norm,_phone_is_junk,_phone_is_dialler,_rc_attributable
593000002449,593000002449,54347524,Phone Call,8944570094,3182104551,4258842,CRC English,1730187,SMED,11819786,Michael Rivera,6704266,Team Beta,1,2025-06-10,2026-05-04 07:59:20,171,11,374,0,10,566,0,7,N,0,N,55,7552,Payment Collected,,,2025-06-10,3182104551,False,False,True
593000002450,593000002450,63754131,Phone Call,8705762833,3217215605,3007420,CRC English,2841577,NRAA,24853796,Maria Santos,5163766,PXP - Sagility,1,2025-11-13,2026-05-04 07:59:20,297,0,1092,0,104,1493,0,1,N,0,N,32,6080,Patient Refused,,,2025-11-13,3217215605,False,False,True
593000002451,593000002451,85805795,Phone Call,8284043397,3432799947,9103224,Outbound Collection,1608096,SAPA,64873744,Nicole Brown,8463066,Team Beta,1,2025-08-02,2026-05-04 07:59:20,210,7,1187,0,6,1410,184,5,Y,0,N,19,9931,Disconnected,,,2025-08-02,3432799947,False,False,True
593000002452,593000002452,32610646,Phone Call,8978268531,5869536018,8680784,CRC English,3087561,PMR,63842862,David Chen,4626781,Team Gamma,0,2026-02-03,2026-05-04 07:59:20,82,27,1196,0,87,1392,0,1,N,0,N,21,4002,Resolved,,Repeat Caller,2026-02-03,5869536018,False,False,True
593000002453,593000002453,60852736,Phone Call,8632257516,8139156227,5826290,Outbound Collection,9794218,GRH,87847510,Nicole Brown,3694962,Team Beta,0,2025-07-11,2026-05-04 07:59:20,129,27,910,0,80,1146,0,6,N,0,N,34,4869,Answering Machine,,,2025-07-11,8139156227,False,False,True
593000002454,593000002454,44334478,Phone Call,8845683864,5607583744,9874750,IAI English,4205079,PMR,36037811,Robert Garcia,2698274,Team Beta,0,2025-09-13,2026-05-04 07:59:20,91,21,626,0,68,806,0,5,N,0,N,54,3782,Payment Collected,,,2025-09-13,5607583744,False,False,True
593000002455,593000002455,71991321,Phone Call,8172827017,6929236644,7246679,Outbound Collection,4401816,ACRB,94157881,Ashley Wilson,8672733,RCM Offshore,1,2025-10-22,2026-05-04 07:59:20,196,5,1159,0,60,1420,0,9,N,0,N,39,4934,Disconnected,,First Time Call,2025-10-22,6929236644,False,False,True
593000002456,593000002456,73132559,Phone Call,8146690054,3839593238,8214577,SAPA English,2165605,MRB,34496463,Brandon Smith,8999300,Team Beta,1,2026-01-09,2026-05-04 07:59:20,154,1,654,0,36,845,0,8,N,0,N,9,1012,Patient Refused,,,2026-01-09,3839593238,False,False,True
593000002457,593000002457,35607659,Phone Call,8899727068,9663525360,2612818,IAI English,1760870,IAI,44878061,Amanda Johnson,2489900,PXP - Sagility,1,2025-05-28,2026-05-04 07:59:20,91,0,867,0,92,1050,0,3,N,0,N,37,1673,Answering Machine,,Escalation,2025-05-28,9663525360,False,False,True
593000002458,593000002458,65816550,Phone Call,8473791975,8888536987,4621553,PMR English,4355655,NRAA,93718866,David Chen,6972292,Team Beta,1,2025-12-04,2026-05-04 07:59:20,276,18,539,0,70,903,0,5,N,0,N,41,1939,Callback Scheduled,,First Time Call,2025-12-04,8888536987,False,False,True
593000002459,593000002459,63219956,Phone Call,8881227756,5214796551,8084124,Espanol,5702001,PMR,19660903,Jerome Viloria,1140304,PXP - Sagility,1,2025-12-17,2026-05-04 07:59:20,206,8,301,0,115,630,0,8,N,0,N,46,9463,Disconnected,,,2025-12-17,5214796551,False,False,True
593000002460,593000002460,99759161,Phone Call,8209136686,5096047944,7361708,CRC English,3612165,MRB,42197639,Jerome Viloria,5528630,PXP - Sagility,1,2025-08-14,2026-05-04 07:59:20,246,1,920,0,99,1266,0,4,N,0,N,15,1718,Payment Collected,,,2025-08-14,5096047944,False,False,True
593000002461,593000002461,32047074,Phone Call,8507427123,8492480790,7482483,NRA English,1924694,CRC,52334579,Jerome Viloria,2197018,Team Gamma,0,2025-11-11,2026-05-04 07:59:20,74,29,305,0,18,426,0,1,N,0,N,33,1214,Wrong Number,,Repeat Caller,2025-11-11,8492480790,False,False,True
593000002462,593000002462,68618197,Phone Call,8471020504,9345209885,2482654,IAI English,2673063,MRB,66675486,Maria Santos,5595779,Collections North,1,2025-07-13,2026-05-04 07:59:20,208,15,764,0,117,1104,173,5,Y,0,N,6,2329,Patient Refused,,Repeat Caller,2025-07-13,9345209885,False,False,True
593000002463,593000002463,63666444,Phone Call,8110789067,7448440628,5679379,Espanol,3679238,SAPA,32612501,Sarah Thompson,2601393,Team Alpha,0,2025-08-29,2026-05-04 07:59:20,0,27,443,0,66,536,0,2,N,0,N,45,4531,Promise to Pay,,,2025-08-29,7448440628,False,False,True
593000002464,593000002464,68477404,Phone Call,8361183745,2251585064,2268726,NRA English,4733031,TRI,50705480,Michael Rivera,4803458,Team Alpha,1,2026-03-18,2026-05-04 07:59:20,93,9,359,0,93,554,0,9,N,0,N,53,8291,Disconnected,,Repeat Caller,2026-03-18,2251585064,False,False,True
593000002465,593000002465,21212940,Phone Call,8671186409,6396921460,2496479,Inbound Main,7945228,GRH,85230818,Amanda Johnson,3758942,PXP - Sagility,1,2025-08-11,2026-05-04 07:59:20,254,8,449,0,7,718,0,2,N,0,N,11,2258,No Answer,,,2025-08-11,6396921460,False,False,True
593000002466,593000002466,92859321,Phone Call,8581078814,2616372543,1389069,IAI English,1514312,PXP,41787026,Sarah Thompson,5099731,RCM Offshore,0,2026-04-29,2026-05-04 07:59:20,201,29,852,0,109,1191,0,9,N,0,N,37,1081,Wrong Number,,First Time Call,2026-04-29,2616372543,False,False,True
593000002467,593000002467,10401179,Phone Call,8956104923,5347184097,9129125,IAI English,2347576,RASFA,91268398,Nicole Brown,4137425,Team Alpha,1,2025-10-20,2026-05-04 07:59:20,90,4,586,0,41,721,0,6,N,0,N,29,4407,Left Message,,First Time Call,2025-10-20,5347184097,False,False,True
593000002468,593000002468,14397291,Phone Call,8120883882,7011675395,2648227,Outbound Collection,7022009,SMED,96102492,Nicole Brown,3353140,Collections South,1,2026-01-03,2026-05-04 07:59:20,171,4,273,0,36,484,17,5,Y,0,N,58,6375,Callback Scheduled,,First Time Call,2026-01-03,7011675395,False,False,True
593000002469,593000002469,20530557,Phone Call,8821022394,8326642664,9057589,PMR English,5814825,GRH,80514061,David Chen,2272064,Team Beta,1,2026-03-09,2026-05-04 07:59:20,186,19,544,0,90,839,0,5,N,0,N,4,6279,Callback Scheduled,,,2026-03-09,8326642664,False,False,True
593000002470,593000002470,12238551,Phone Call,8913064233,3391466875,2515432,Espanol,9845456,PXP,70885488,Ashley Wilson,3918473,Collections North,1,2025-05-26,2026-05-04 07:59:20,159,8,1159,0,91,1417,0,9,N,0,N,45,7478,Patient Refused,,Escalation,2025-05-26,3391466875,False,True,True
593000002471,593000002471,35885480,Phone Call,8470473852,9487416542,2457610,Espanol,2994207,TRI,23753709,Jennifer Lee,1021402,Team Beta,1,2025-06-23,2026-05-04 07:59:20,246,5,712,0,74,1037,45,9,Y,0,N,9,7168,Resolved,,Repeat Caller,2025-06-23,9487416542,False,False,True
593000002472,593000002472,79080732,Phone Call,8043340165,3598084631,3443659,CRC English,7092881,MRB,47890875,Robert Garcia,6293703,Collections North,1,2025-05-02,2026-05-04 07:59:20,202,7,644,0,115,968,0,8,N,0,N,26,5312,Callback Scheduled,,Repeat Caller,2025-05-02,3598084631,False,False,True
593000002473,593000002473,11192880,Phone Call,8031520980,2645073620,3663952,PMR English,3234594,MRB,86972411,Nicole Brown,4879565,Collections North,1,2026-03-20,2026-05-04 07:59:20,74,8,465,0,72,619,0,7,N,0,N,20,9825,Promise to Pay,,First Time Call,2026-03-20,2645073620,False,False,True
593000002474,593000002474,55496080,Phone Call,8831524427,4784035558,4589293,PMR English,6430636,SMED,32451677,Jerome Viloria,4735369,Collections North,1,2026-02-10,2026-05-04 07:59:20,199,18,438,0,16,671,0,0,N,0,N,52,1065,Left Message,,Repeat Caller,2026-02-10,4784035558,False,False,True
593000002475,593000002475,21691755,Phone Call,8011639512,6828609279,4879502,Inbound Main,4082016,CRC,26445879,Robert Garcia,9736459,Collections North,1,2026-02-13,2026-05-04 07:59:20,119,9,899,0,104,1131,0,0,N,0,N,39,6563,In Queue,,Escalation,2026-02-13,6828609279,False,False,True
593000002476,593000002476,25190562,Phone Call,8539504512,3547700136,2264118,Espanol,7155685,ESR,52930062,Jerome Viloria,9440567,Collections North,0,2025-09-22,2026-05-04 07:59:20,44,21,651,0,103,819,0,4,N,0,N,19,6108,Wrong Number,,Repeat Caller,2025-09-22,3547700136,False,False,True
593000002477,593000002477,57974592,Phone Call,8385210770,9984247364,1910970,Espanol,9066617,TRI,26691190,Nicole Brown,2294693,RCM Offshore,1,2025-05-10,2026-05-04 07:59:20,48,17,292,0,35,392,0,2,N,0,N,23,9595,Wrong Number,,First Time Call,2025-05-10,9984247364,False,False,True
593000002478,593000002478,76818333,Phone Call,8360724631,2149085679,4816106,SAPA English,1275549,PMR,85691439,Jerome Viloria,4012455,Collections North,0,2025-12-08,2026-05-04 07:59:20,100,27,232,0,90,449,0,5,N,0,N,24,5372,No Answer,,,2025-12-08,2149085679,False,False,True
593000002479,593000002479,25950520,Phone Call,8316672430,2363965793,6414387,IAI English,4174354,MRB,24050594,David Chen,9752057,PXP - Sagility,1,2025-12-01,2026-05-04 07:59:20,209,9,536,0,22,776,0,8,N,0,N,13,9515,Patient Refused,,Escalation,2025-12-01,2363965793,False,False,True
593000002480,593000002480,69144869,Phone Call,8082209177,3445432803,6915748,NRA English,5320576,ACRB,42971523,Jennifer Lee,7598492,Team Beta,1,2025-11-02,2026-05-04 07:59:20,167,7,1004,0,60,1238,0,2,N,0,N,13,2670,Left Message,,Repeat Caller,2025-11-02,3445432803,False,False,True
593000002481,593000002481,86024268,Phone Call,8960477966,7866981859,3887975,Espanol,3591812,NRAA,74263788,Jennifer Lee,9464402,RCM Offshore,0,2025-10-22,2026-05-04 07:59:20,27,26,64,0,52,169,0,6,N,0,N,33,5892,Disconnected,,,2025-10-22,7866981859,True,False,False
593000002482,593000002482,53923503,Phone Call,8421243123,9827702784,7559311,Outbound Collection,4774029,SAPA,61658922,Amanda Johnson,7460768,Team Beta,1,2026-01-02,2026-05-04 07:59:20,19,15,460,0,93,587,0,9,N,0,N,49,8707,No Answer,,,2026-01-02,9827702784,False,False,True
593000002483,593000002483,98994629,Phone Call,8692948370,7501834518,8877210,PMR English,7930212,RASFA,71311855,Amanda Johnson,3902792,Collections South,0,2026-02-15,2026-05-04 07:59:20,47,28,562,0,9,646,0,8,N,0,N,3,9305,Left Message,,First Time Call,2026-02-15,7501834518,False,False,True
593000002484,593000002484,70339111,Phone Call,8828166542,2368600120,3531797,IAI English,6395148,PXP,18495894,Amanda Johnson,3384772,Team Alpha,0,2026-04-05,2026-05-04 07:59:20,207,21,532,0,10,770,0,5,N,0,N,19,5949,Answering Machine,,First Time Call,2026-04-05,2368600120,False,False,True
593000002485,593000002485,66430698,Phone Call,8362109826,2910220432,4435779,Inbound Main,6573076,NRA,88361571,Nicole Brown,8316654,PXP - Sagility,1,2026-02-09,2026-05-04 07:59:20,164,0,657,0,47,868,0,9,N,0,N,58,5481,Wrong Number,,,2026-02-09,2910220432,False,False,True
593000002486,593000002486,91718126,Phone Call,8176428280,3776079275,9370510,Inbound Main,3200914,PMR,62635757,Maria Santos,2337416,Team Beta,1,2025-10-21,2026-05-04 07:59:20,238,8,256,0,42,544,0,5,N,0,N,10,5272,Payment Collected,,Escalation,2025-10-21,3776079275,False,False,True
593000002487,593000002487,81723666,Phone Call,8267281266,7969708253,8757528,SAPA English,2773858,IAI,96029195,Christopher Martinez,3790091,Collections South,1,2026-03-16,2026-05-04 07:59:20,126,2,545,0,41,714,0,1,N,0,N,37,4881,No Answer,,First Time Call,2026-03-16,7969708253,False,False,True
593000002488,593000002488,91290372,Phone Call,8884492727,8960053784,2979665,Espanol,9063050,NRAA,80895143,Ashley Wilson,7958712,Collections North,1,2026-02-18,2026-05-04 07:59:20,146,1,374,0,96,617,0,6,N,0,N,44,6089,Patient Refused,,,2026-02-18,8960053784,False,False,True
593000002489,593000002489,19622232,Phone Call,8167339642,8456428994,6759280,NRA English,5125550,ACRB,81520609,Nicole Brown,1994760,Team Gamma,1,2025-11-23,2026-05-04 07:59:20,122,3,831,0,11,967,0,3,N,0,N,45,7749,In Queue,,,2025-11-23,8456428994,False,False,True
593000002490,593000002490,13911734,Phone Call,8977379809,7816255060,5657592,Outbound Collection,7965742,PMR,56432816,Nicole Brown,8488046,Team Beta,1,2025-07-09,2026-05-04 07:59:20,247,17,671,0,62,997,0,8,N,0,N,48,6767,Promise to Pay,,,2025-07-09,7816255060,False,False,True
593000002491,593000002491,15284523,Phone Call,8141058828,6422020588,1926095,NRA English,6954736,NRA,45512995,Maria Santos,3574747,Team Alpha,0,2025-11-20,2026-05-04 07:59:20,259,24,184,0,23,490,0,0,N,0,N,45,1784,Patient Refused,,First Time Call,2025-11-20,6422020588,False,False,True
593000002492,593000002492,26863677,Phone Call,8501366227,7641461410,5993606,SAPA English,3487095,MRB,79469473,Sarah Thompson,1868052,Team Alpha,0,2026-02-04,2026-05-04 07:59:20,144,25,309,0,23,501,0,9,N,0,N,22,3876,Resolved,,First Time Call,2026-02-04,7641461410,False,False,True
593000002493,593000002493,69911162,Phone Call,8734334889,4564208504,2023029,SAPA English,8605447,CRC,57310661,Jennifer Lee,1446544,RCM Offshore,1,2025-11-26,2026-05-04 07:59:20,250,9,508,0,75,842,0,6,N,0,N,29,2111,Answering Machine,,Repeat Caller,2025-11-26,4564208504,False,False,True
593000002494,593000002494,58125323,Phone Call,8733386389,8039809522,4935983,PMR English,8860933,SAPA,36088812,David Chen,3865141,Collections North,1,2025-08-28,2026-05-04 07:59:20,48,10,851,0,81,990,0,8,N,0,N,27,1422,In Queue,,Escalation,2025-08-28,8039809522,False,False,True
593000002495,593000002495,30785278,Phone Call,8114995471,4662266198,8749659,NRA English,6887342,IAI,99671594,Christopher Martinez,6387172,Collections South,1,2025-11-03,2026-05-04 07:59:20,79,17,1076,0,105,1277,0,6,N,0,N,43,6731,Callback Scheduled,,First Time Call,2025-11-03,4662266198,False,False,True
593000002496,593000002496,99111143,Phone Call,8105105546,7986520480,6028649,SAPA English,8449150,GSIA,63667354,Jennifer Lee,2784933,Collections South,1,2025-07-20,2026-05-04 07:59:20,10,11,262,0,108,391,0,3,N,0,N,15,6620,Patient Refused,,,2025-07-20,7986520480,False,False,True
593000002497,593000002497,65828922,Phone Call,8963216785,7329006535,7480616,PMR English,6372676,ACR,74140916,Maria Santos,4846753,Team Beta,1,2025-12-08,2026-05-04 07:59:20,153,12,276,0,73,514,0,0,N,0,N,59,5496,Callback Scheduled,,,2025-12-08,7329006535,True,False,False
593000002498,593000002498,73843532,Phone Call,8474455647,9859809288,3460165,NRA English,1988585,ACR,73664803,David Chen,4687310,Collections South,1,2025-12-29,2026-05-04 07:59:20,58,5,736,0,82,881,0,8,N,0,N,28,1714,Promise to Pay,,Escalation,2025-12-29,9859809288,False,False,True
593000002499,593000002499,87921236,Phone Call,8499079222,2213569473,6334569,PMR English,4324878,SMED,58237651,Brandon Smith,9682236,Team Alpha,1,2026-02-10,2026-05-04 07:59:20,240,7,627,0,48,922,0,7,N,0,N,1,4132,Callback Scheduled,,,2026-02-10,2213569473,False,False,True
593000002500,593000002500,53062586,Phone Call,8399784783,2842373406,8514943,Espanol,2109043,ACR,37688879,Jennifer Lee,5450377,Collections North,1,2025-11-18,2026-05-04 07:59:20,200,0,165,0,72,437,176,0,Y,0,N,20,1411,In Queue,,,2025-11-18,2842373406,False,False,True
593000002501,593000002501,69968984,Phone Call,8259453995,8242458772,3007608,SAPA English,5579422,PXP,43903464,Sarah Thompson,6535723,Collections South,1,2026-02-20,2026-05-04 07:59:20,297,14,390,0,96,797,0,3,N,0,N,1,9964,Wrong Number,,Escalation,2026-02-20,8242458772,False,False,True
593000002502,593000002502,48685366,Phone Call,8987608317,6209029786,7712221,PMR English,2743222,CRC,89334742,Brandon Smith,3980111,Collections South,1,2025-09-12,2026-05-04 07:59:20,122,9,177,0,101,409,0,9,N,0,N,36,1794,Payment Collected,,First Time Call,2025-09-12,6209029786,False,False,True
593000002503,593000002503,95524004,Phone Call,8521817712,2416072291,7488027,NRA English,9403891,ACRB,92564965,Jerome Viloria,4775432,Collections South,0,2026-01-10,2026-05-04 07:59:20,97,25,1003,0,36,1161,0,7,N,0,N,54,3368,Left Message,,,2026-01-10,2416072291,False,False,True
593000002504,593000002504,66537071,Phone Call,8872763900,6304669377,5504968,PMR English,4618837,ACRB,93070499,Amanda Johnson,9408464,Team Gamma,0,2025-08-14,2026-05-04 07:59:20,51,21,348,0,76,496,0,1,N,0,N,22,6140,Left Message,,Repeat Caller,2025-08-14,6304669377,False,False,True
593000002505,593000002505,36635701,Phone Call,8654300568,9296380160,1007279,Espanol,1930269,NRAA,96040694,Christopher Martinez,2127810,Team Beta,0,2025-05-22,2026-05-04 07:59:20,290,26,791,0,112,1219,0,1,N,0,N,24,9807,In Queue,,,2025-05-22,9296380160,False,False,True
593000002506,593000002506,92911928,Phone Call,8907250078,9482835946,6772424,Outbound Collection,7344881,NRAA,80717811,Robert Garcia,9846840,Team Alpha,1,2025-09-19,2026-05-04 07:59:20,138,12,494,0,25,669,94,0,Y,0,N,5,9342,In Queue,,Escalation,2025-09-19,9482835946,False,False,True
593000002507,593000002507,30338017,Phone Call,8251645680,3439804522,8833550,NRA English,4125667,SMED,75840243,Maria Santos,2788165,Team Gamma,1,2025-11-28,2026-05-04 07:59:20,20,15,221,0,59,315,0,6,N,0,N,46,1682,Resolved,,,2025-11-28,3439804522,False,False,True
593000002508,593000002508,55738163,Phone Call,8312420414,2900784511,4947930,NRA English,2301191,NRAA,21251690,Jennifer Lee,8352764,Team Alpha,1,2025-06-15,2026-05-04 07:59:20,136,5,1161,0,115,1417,0,6,N,0,N,15,1645,Answering Machine,,,2025-06-15,2900784511,False,False,True
593000002509,593000002509,24034196,Phone Call,8509154183,6592010055,6214869,Outbound Collection,7159551,MRB,82167759,Jennifer Lee,9824480,PXP - Sagility,1,2026-02-17,2026-05-04 07:59:20,193,12,659,0,5,869,0,9,N,0,N,4,7151,Answering Machine,,,2026-02-17,6592010055,False,False,True
593000002510,593000002510,70390290,Phone Call,8930144551,2164606931,1223882,SAPA English,5732261,IAI,44783130,David Chen,2869423,Team Alpha,1,2025-09-02,2026-05-04 07:59:20,230,0,442,0,36,708,100,1,Y,0,N,43,4065,In Queue,,Escalation,2025-09-02,2164606931,False,False,True
593000002511,593000002511,78195998,Phone Call,8491298451,6074082801,1166429,NRA English,3537463,RASFA,33556464,Jerome Viloria,6397975,Team Gamma,0,2025-05-05,2026-05-04 07:59:20,200,27,294,0,110,631,16,6,Y,0,N,39,2374,Wrong Number,,,2025-05-05,6074082801,False,False,True
593000002512,593000002512,67719894,Phone Call,8178414035,5529326997,3603782,PMR English,3507365,SAPA,79245452,Nicole Brown,7810212,RCM Offshore,1,2025-09-06,2026-05-04 07:59:20,120,16,756,0,83,975,0,0,N,0,N,18,8630,Callback Scheduled,,,2025-09-06,5529326997,False,False,True
593000002513,593000002513,93299582,Phone Call,8410204067,6595597297,8191315,SAPA English,3432625,ESR,45122266,Robert Garcia,2185358,Team Gamma,0,2025-10-01,2026-05-04 07:59:20,248,25,888,0,101,1262,0,0,N,0,N,49,5448,Wrong Number,,Repeat Caller,2025-10-01,6595597297,False,False,True
593000002514,593000002514,54827135,Phone Call,8263834544,9264898772,2670306,Outbound Collection,1768403,NRAA,69837055,David Chen,9501651,Team Beta,1,2026-04-18,2026-05-04 07:59:20,142,2,82,0,80,306,0,2,N,0,N,0,7928,Patient Refused,,First Time Call,2026-04-18,9264898772,False,False,True
593000002515,593000002515,41420530,Phone Call,8762165635,5336176474,7496398,Espanol,1989810,CRC,38926556,Sarah Thompson,2932122,RCM Offshore,1,2025-11-27,2026-05-04 07:59:20,19,19,399,0,27,464,0,3,N,0,N,6,1596,Resolved,,,2025-11-27,5336176474,False,False,True
593000002516,593000002516,26567990,Phone Call,8269433147,6751925551,4704121,NRA English,6833465,PXP,71051919,Christopher Martinez,4159385,RCM Offshore,0,2025-07-22,2026-05-04 07:59:20,278,24,223,0,116,641,0,9,N,0,N,17,1578,Promise to Pay,,,2025-07-22,6751925551,False,False,True
593000002517,593000002517,88712641,Phone Call,8333979613,3402705625,2169371,Inbound Main,3623935,GRH,25400364,Nicole Brown,8734524,PXP - Sagility,0,2026-03-18,2026-05-04 07:59:20,160,26,586,0,39,811,0,2,N,0,N,39,7077,No Answer,,,2026-03-18,3402705625,False,False,True
593000002518,593000002518,15900805,Phone Call,8995467035,3578552696,1857824,CRC English,1421520,ACRB,25799843,Maria Santos,8582208,Collections South,1,2025-12-01,2026-05-04 07:59:20,77,8,207,0,21,313,0,3,N,0,N,41,7148,Disconnected,,First Time Call,2025-12-01,3578552696,False,False,True
593000002519,593000002519,28065920,Phone Call,8817898677,7190058625,4794754,Espanol,1314733,NRAA,71930344,Amanda Johnson,8659554,Team Gamma,0,2025-09-04,2026-05-04 07:59:20,195,23,1059,0,88,1365,0,1,N,0,N,29,1905,Resolved,,First Time Call,2025-09-04,7190058625,False,False,True
593000002520,593000002520,80093796,Phone Call,8262482895,9146063140,7916423,CRC English,5752501,ACR,29217515,Jerome Viloria,4563491,Team Alpha,1,2025-08-30,2026-05-04 07:59:20,289,17,1019,0,92,1417,0,8,N,0,N,43,7783,Payment Collected,,,2025-08-30,9146063140,False,False,True
593000002521,593000002521,74464482,Phone Call,8856921862,3665223541,4874371,SAPA English,6947738,ESR,24632318,Christopher Martinez,3479669,Team Gamma,1,2026-02-14,2026-05-04 07:59:20,214,2,690,0,119,1025,0,1,N,0,N,36,3523,Promise to Pay,,Repeat Caller,2026-02-14,3665223541,False,False,True
593000002522,593000002522,17002023,Phone Call,8632684855,8665368725,4024896,NRA English,3965716,NRA,37387619,Ashley Wilson,1842902,Team Gamma,1,2025-07-12,2026-05-04 07:59:20,17,13,420,0,80,530,0,3,N,0,N,4,5459,Promise to Pay,,Repeat Caller,2025-07-12,8665368725,False,False,True
593000002523,593000002523,77836692,Phone Call,8060766838,6367304495,6739796,SAPA English,3054654,GRH,24953532,Jennifer Lee,6631174,Team Beta,1,2025-09-27,2026-05-04 07:59:20,68,7,198,0,63,336,10,1,Y,0,N,41,8686,Disconnected,,Escalation,2025-09-27,6367304495,False,False,True
593000002524,593000002524,79103782,Phone Call,8501770297,5855866529,2544251,IAI English,6027353,IAI,97539509,Maria Santos,5434171,RCM Offshore,0,2026-04-01,2026-05-04 07:59:20,228,21,807,0,85,1141,0,2,N,0,N,32,3807,Left Message,,,2026-04-01,5855866529,False,False,True
593000002525,593000002525,32183376,Phone Call,8510848663,4196004186,8020262,SAPA English,8918133,ESR,86371628,Brandon Smith,2888156,Team Gamma,1,2025-06-21,2026-05-04 07:59:20,289,8,955,0,74,1326,0,1,N,0,N,58,5295,Payment Collected,,Escalation,2025-06-21,4196004186,False,False,True
593000002526,593000002526,21130919,Phone Call,8445407794,6449422357,1129143,Espanol,1693543,RASFA,51507486,Maria Santos,2050964,Collections South,1,2025-05-13,2026-05-04 07:59:20,178,12,1050,0,53,1293,0,8,N,0,N,16,7293,Answering Machine,,,2025-05-13,6449422357,False,False,True
593000002527,593000002527,67328666,Phone Call,8672465287,6278793477,6140794,IAI English,9708254,CRC,56415936,Jerome Viloria,6093982,PXP - Sagility,1,2025-11-15,2026-05-04 07:59:20,136,8,1051,0,81,1276,0,1,N,0,N,14,3815,Patient Refused,,Repeat Caller,2025-11-15,6278793477,False,False,True
593000002528,593000002528,26250975,Phone Call,8054418635,4923152227,5784023,Espanol,4898225,NRA,43401074,Brandon Smith,2357084,Collections North,0,2026-04-29,2026-05-04 07:59:20,11,22,351,0,20,404,0,4,N,0,N,2,2344,Answering Machine,,Repeat Caller,2026-04-29,4923152227,False,False,True
593000002529,593000002529,78695974,Phone Call,8838352690,3340461598,9389177,CRC English,1176789,ACRB,68916096,Robert Garcia,2835655,Team Alpha,1,2026-01-09,2026-05-04 07:59:20,246,18,226,0,63,553,0,4,N,0,N,34,1118,Resolved,,Repeat Caller,2026-01-09,3340461598,False,False,True
593000002530,593000002530,33146931,Phone Call,8541857876,4090239428,5996887,CRC English,4625490,SAPA,38494780,Brandon Smith,5208518,Team Beta,1,2025-06-24,2026-05-04 07:59:20,8,20,1101,0,104,1233,0,9,N,0,N,19,7845,Wrong Number,,,2025-06-24,4090239428,False,False,True
593000002531,593000002531,26646486,Phone Call,8274924837,5674833517,5646762,SAPA English,9650242,PMR,44114595,Amanda Johnson,7311682,RCM Offshore,0,2025-06-03,2026-05-04 07:59:20,118,25,1183,0,65,1391,0,7,N,0,N,55,1596,Answering Machine,,Escalation,2025-06-03,5674833517,False,False,True
593000002532,593000002532,21967915,Phone Call,8625082225,9113703880,2865568,IAI English,3270394,PXP,78171481,Robert Garcia,3594585,Team Gamma,0,2025-06-19,2026-05-04 07:59:20,63,28,670,0,49,810,0,3,N,0,N,17,7329,No Answer,,,2025-06-19,9113703880,False,False,True
593000002533,593000002533,41503979,Phone Call,8370328202,8462792062,3782445,CRC English,4592125,GSIA,44957940,Robert Garcia,6385784,PXP - Sagility,1,2026-01-03,2026-05-04 07:59:20,132,6,984,0,81,1203,0,1,N,0,N,59,7582,No Answer,,Escalation,2026-01-03,8462792062,False,False,True
593000002534,593000002534,38689145,Phone Call,8546365068,9411100181,4934052,NRA English,5251456,NRAA,54326119,Nicole Brown,7131245,Team Beta,1,2025-10-18,2026-05-04 07:59:20,161,9,958,0,118,1246,0,2,N,0,N,32,9588,Promise to Pay,,Escalation,2025-10-18,9411100181,False,False,True
593000002535,593000002535,81405134,Phone Call,8419338447,3882393534,7399203,NRA English,1757387,CRC,48669698,Jennifer Lee,5625434,Team Alpha,1,2026-02-22,2026-05-04 07:59:20,94,2,424,0,18,538,0,1,N,0,N,26,4956,Callback Scheduled,,Escalation,2026-02-22,3882393534,False,False,True
593000002536,593000002536,50615900,Phone Call,8691615748,4789800632,9928484,Inbound Main,7103480,IAI,61963950,David Chen,4479706,Team Alpha,1,2026-02-17,2026-05-04 07:59:20,67,0,115,0,71,253,0,1,N,0,N,29,6249,Promise to Pay,,,2026-02-17,4789800632,False,False,True
593000002537,593000002537,19625272,Phone Call,8708052164,7731246249,8212490,Outbound Collection,8619215,CRC,68530252,Jerome Viloria,9485006,PXP - Sagility,1,2026-03-29,2026-05-04 07:59:20,118,16,705,0,22,861,0,8,N,0,N,14,4613,In Queue,,Escalation,2026-03-29,7731246249,False,False,True
593000002538,593000002538,78176030,Phone Call,8876181771,7889754900,9849366,SAPA English,1632163,TRI,85939708,David Chen,8503828,Collections South,1,2025-06-10,2026-05-04 07:59:20,181,3,1111,0,76,1371,0,8,N,0,N,32,8871,Disconnected,,,2025-06-10,7889754900,False,False,True
593000002539,593000002539,92460572,Phone Call,8914546165,4863996001,6820430,NRA English,9551816,NRA,85466475,Michael Rivera,2684199,Team Beta,0,2025-08-20,2026-05-04 07:59:20,60,28,867,0,91,1046,0,1,N,0,N,36,9214,Resolved,,,2025-08-20,4863996001,False,False,True
