rccallId:ID(RCCall),campaign_name,skill_name,agent_name,team_name,start_date,pre_queue:int,in_queue:int,agent_time:int,acw_time:int,total_time:int,abandon_time:int,abandon,sla:int,disp_name,hold_time:int,ani_norm,rc_attributable:boolean,tags,:LABEL
593000002660,NRA,NRA English,Amanda Johnson,RCM Offshore,2026-04-24,135,5,305,35,480,0,N,1,Left Message,49,4359107944,True,Escalation,RCCall
593000002661,NRAA,Espanol,Robert Garcia,Team Gamma,2025-05-29,228,2,187,66,483,0,N,1,Disconnected,0,6716797177,True,Escalation,RCCall
593000002662,ACR,NRA English,Jennifer Lee,PXP - Sagility,2025-06-18,195,5,94,60,354,0,N,1,No Answer,40,2249981271,True,Escalation,RCCall
593000002663,TRI,CRC English,Amanda Johnson,PXP - Sagility,2026-03-10,234,23,469,103,829,0,N,0,Disconnected,54,7643785626,True,Repeat Caller,RCCall
593000002664,MRB,SAPA English,Sarah Thompson,Team Beta,2025-12-24,213,25,775,99,1112,0,N,0,Patient Refused,13,2334616967,True,First Time Call,RCCall
593000002665,CRC,Inbound Main,Michael Rivera,Team Beta,2026-02-10,171,26,738,91,1026,0,N,0,In Queue,25,8679925628,True,Escalation,RCCall
593000002666,GSIA,IAI English,Jerome Viloria,Team Beta,2026-01-13,265,24,481,20,790,0,N,0,Promise to Pay,50,7857440055,True,,RCCall
593000002667,ACRB,Outbound Collection,Michael Rivera,PXP - Sagility,2025-06-03,166,23,554,105,848,0,N,0,Payment Collected,53,6562663708,True,,RCCall
593000002668,PXP,NRA English,Maria Santos,Collections North,2025-06-21,63,12,864,50,989,28,Y,1,Promise to Pay,51,8891275957,True,Escalation,RCCall
593000002669,NRAA,SAPA English,Sarah Thompson,Collections South,2025-11-24,211,17,894,104,1226,0,N,1,Left Message,57,4121766334,True,Escalation,RCCall
593000002670,ACR,Outbound Collection,Sarah Thompson,Team Gamma,2025-05-11,23,7,882,102,1014,0,N,1,Wrong Number,19,3121861413,True,Escalation,RCCall
593000002671,PXP,NRA English,Jerome Viloria,Team Beta,2025-09-06,119,16,1177,31,1343,0,N,1,Resolved,35,2112000488,True,,RCCall
593000002672,RASFA,Inbound Main,Sarah Thompson,PXP - Sagility,2025-09-27,233,5,636,15,889,25,Y,1,In Queue,40,8089126133,True,Escalation,RCCall
593000002673,SAPA,SAPA English,Maria Santos,Team Beta,2025-05-22,64,22,558,95,739,0,N,0,Resolved,20,2977531168,True,,RCCall
593000002674,ACRB,Inbound Main,Jennifer Lee,Team Alpha,2026-02-01,92,24,806,71,993,0,N,0,In Queue,3,4054206211,True,First Time Call,RCCall
593000002675,GRH,Outbound Collection,Maria Santos,RCM Offshore,2025-07-07,224,13,1166,86,1489,0,N,1,Resolved,27,4578144124,True,Escalation,RCCall
593000002676,NRAA,Espanol,Michael Rivera,Team Beta,2025-07-12,90,15,553,106,764,12,Y,1,Disconnected,23,8048745185,True,Repeat Caller,RCCall
593000002677,RASFA,Espanol,David Chen,PXP - Sagility,2025-08-25,264,19,256,90,629,0,N,1,Patient Refused,52,9076256965,True,Repeat Caller,RCCall
593000002678,NRA,NRA English,Christopher Martinez,Team Gamma,2025-10-23,140,24,1158,115,1437,0,N,0,Disconnected,44,7578852222,True,First Time Call,RCCall
593000002679,SAPA,PMR English,Brandon Smith,Team Beta,2025-09-30,3,28,1067,76,1174,1,Y,0,Callback Scheduled,46,9642650422,True,First Time Call,RCCall
593000002680,CRC,PMR English,Robert Garcia,Collections North,2025-08-15,210,2,643,4,859,0,N,1,Left Message,45,7099236085,True,,RCCall
593000002681,GSIA,Espanol,Ashley Wilson,Team Beta,2025-09-29,148,16,197,57,418,0,N,1,Promise to Pay,47,4688225045,True,First Time Call,RCCall
593000002682,MRB,Outbound Collection,Jennifer Lee,RCM Offshore,2026-02-17,19,10,1195,43,1267,0,N,1,Left Message,20,9390101710,True,,RCCall
593000002683,ACR,Espanol,Sarah Thompson,Team Alpha,2026-02-17,101,7,584,88,780,0,N,1,Patient Refused,25,5769610722,True,,RCCall
593000002684,PMR,Outbound Collection,Christopher Martinez,Collections South,2025-12-28,106,21,79,32,238,0,N,0,No Answer,9,6983635912,True,Escalation,RCCall
593000002685,GSIA,NRA English,Nicole Brown,RCM Offshore,2025-10-30,87,1,766,2,856,0,N,1,Left Message,8,6888393480,True,First Time Call,RCCall
593000002686,CRC,Outbound Collection,Nicole Brown,PXP - Sagility,2026-01-22,260,12,255,92,619,0,N,1,Answering Machine,28,5282996234,True,,RCCall
593000002687,NRA,PMR English,Jennifer Lee,RCM Offshore,2025-05-16,287,9,682,33,1011,0,N,1,Promise to Pay,12,5713662449,True,First Time Call,RCCall
593000002688,GRH,PMR English,Sarah Thompson,Collections South,2025-11-30,247,6,1149,72,1474,0,N,1,Resolved,27,3411478141,True,Escalation,RCCall
593000002689,NRAA,Outbound Collection,David Chen,Team Alpha,2025-05-20,193,24,261,58,536,0,N,0,Disconnected,30,3200969418,True,,RCCall
593000002690,SMED,IAI English,Robert Garcia,Collections South,2025-09-14,79,27,153,29,288,0,N,0,Promise to Pay,14,2578321787,True,Escalation,RCCall
593000002691,NRAA,Inbound Main,Robert Garcia,PXP - Sagility,2025-05-08,126,26,504,33,689,0,N,0,Wrong Number,11,9696784797,True,First Time Call,RCCall
593000002692,ACRB,Espanol,Robert Garcia,RCM Offshore,2026-02-12,112,12,403,70,597,0,N,1,No Answer,17,4197170742,True,First Time Call,RCCall
593000002693,GSIA,Inbound Main,David Chen,Collections South,2025-05-21,208,16,400,22,646,0,N,1,Patient Refused,7,8615321344,True,,RCCall
593000002694,GSIA,CRC English,Michael Rivera,Team Alpha,2025-06-23,91,5,334,86,516,0,N,1,No Answer,21,8834978160,True,Escalation,RCCall
593000002695,PMR,IAI English,Nicole Brown,Team Gamma,2025-11-14,43,3,960,65,1071,0,N,1,Answering Machine,28,8645202452,True,Escalation,RCCall
593000002696,PMR,Outbound Collection,Michael Rivera,Collections North,2026-03-03,58,14,798,20,890,41,Y,1,Callback Scheduled,8,9233455601,True,,RCCall
593000002697,IAI,Outbound Collection,Jennifer Lee,PXP - Sagility,2025-08-23,186,7,1092,97,1382,0,N,1,Left Message,16,6420858810,True,Repeat Caller,RCCall
593000002698,SAPA,PMR English,Nicole Brown,Team Gamma,2026-04-15,58,25,309,11,403,0,N,0,Wrong Number,55,6526298994,True,Repeat Caller,RCCall
593000002699,SMED,PMR English,Jerome Viloria,Collections North,2025-06-03,242,24,982,94,1342,0,N,0,Disconnected,40,4985519408,True,First Time Call,RCCall
593000002700,PXP,CRC English,Christopher Martinez,Team Beta,2026-03-19,133,13,1066,89,1301,0,N,1,Left Message,17,4132959908,True,,RCCall
593000002701,ESR,IAI English,Nicole Brown,Collections North,2025-06-20,160,24,371,110,665,0,N,0,Wrong Number,35,8787315918,True,Repeat Caller,RCCall
593000002702,GRH,Outbound Collection,Jerome Viloria,Team Gamma,2026-01-31,133,2,696,33,864,0,N,1,Patient Refused,24,5474973641,True,,RCCall
593000002703,NRA,SAPA English,Maria Santos,PXP - Sagility,2025-07-11,188,2,481,58,729,0,N,1,Patient Refused,34,6734953800,True,Escalation,RCCall
593000002704,ACR,Inbound Main,Jerome Viloria,Team Alpha,2026-02-19,197,8,395,82,682,0,N,1,Answering Machine,23,9467639201,True,Escalation,RCCall
593000002705,ACRB,SAPA English,Nicole Brown,Team Alpha,2026-03-30,19,4,806,119,948,0,N,1,Resolved,34,4919968001,True,Escalation,RCCall
593000002706,PMR,Outbound Collection,Michael Rivera,Team Beta,2025-09-30,113,5,671,88,877,0,N,1,Left Message,39,9070699188,True,,RCCall
593000002707,ACR,SAPA English,Jerome Viloria,PXP - Sagility,2025-05-28,227,15,570,86,898,0,N,1,No Answer,9,8006565715,True,Repeat Caller,RCCall
593000002708,MRB,Inbound Main,Ashley Wilson,RCM Offshore,2025-11-24,287,28,910,106,1331,0,N,0,Promise to Pay,51,8898679301,True,Repeat Caller,RCCall
593000002709,PXP,Espanol,David Chen,Team Gamma,2025-06-03,270,29,176,83,558,0,N,0,Resolved,42,9423624520,True,First Time Call,RCCall
593000002710,RASFA,SAPA English,Nicole Brown,Team Beta,2025-11-21,223,11,576,107,917,0,N,1,Callback Scheduled,29,8603170890,True,First Time Call,RCCall
593000002711,ACRB,NRA English,Nicole Brown,Team Gamma,2025-08-10,69,12,886,41,1008,34,Y,1,Payment Collected,15,3114494889,True,First Time Call,RCCall
593000002712,RASFA,PMR English,Maria Santos,Collections South,2025-07-28,79,12,958,9,1058,0,N,1,Wrong Number,15,6471329215,True,Escalation,RCCall
593000002713,TRI,SAPA English,Nicole Brown,Collections South,2025-08-19,21,8,1100,39,1168,0,N,1,Disconnected,27,5126631853,True,Repeat Caller,RCCall
593000002714,PMR,SAPA English,David Chen,Collections North,2025-05-29,251,11,312,18,592,97,Y,1,Payment Collected,50,7121578346,True,,RCCall
593000002715,NRAA,SAPA English,Jerome Viloria,Team Gamma,2025-10-28,263,12,532,51,858,0,N,1,Left Message,8,8215022447,True,,RCCall
593000002716,GRH,Espanol,Sarah Thompson,RCM Offshore,2026-03-18,207,11,451,76,745,0,N,1,Left Message,16,9597740685,True,First Time Call,RCCall
593000002717,SAPA,PMR English,Sarah Thompson,Collections North,2026-03-24,220,3,930,110,1263,0,N,1,Resolved,34,5501231646,True,,RCCall
593000002718,ACRB,NRA English,Jennifer Lee,Team Beta,2025-05-02,111,27,453,52,643,0,N,0,Disconnected,1,6712479543,False,First Time Call,RCCall
593000002719,SAPA,IAI English,David Chen,PXP - Sagility,2025-09-16,31,0,741,119,891,0,N,1,Promise to Pay,21,6355969821,True,Repeat Caller,RCCall
593000002720,MRB,PMR English,Jennifer Lee,Team Alpha,2025-05-21,176,19,794,19,1008,0,N,1,Left Message,30,6520850661,True,,RCCall
593000002721,RASFA,CRC English,David Chen,Team Alpha,2025-05-17,257,4,579,54,894,67,Y,1,No Answer,40,9702209728,True,First Time Call,RCCall
593000002722,CRC,Outbound Collection,Sarah Thompson,Team Alpha,2025-06-22,63,1,863,69,996,0,N,1,In Queue,35,5983178905,True,Repeat Caller,RCCall
593000002723,GRH,Espanol,Robert Garcia,RCM Offshore,2026-01-20,63,10,891,54,1018,0,N,1,In Queue,6,7730256092,True,Escalation,RCCall
593000002724,MRB,IAI English,Jennifer Lee,Team Gamma,2026-02-12,194,7,136,62,399,0,N,1,In Queue,14,3864249040,True,,RCCall
593000002725,ACR,SAPA English,Christopher Martinez,RCM Offshore,2026-01-26,209,1,610,38,858,0,N,1,Payment Collected,26,9631887954,False,,RCCall
593000002726,ESR,CRC English,Michael Rivera,Team Beta,2025-06-02,223,17,191,53,484,0,N,1,Wrong Number,13,3327767426,True,Repeat Caller,RCCall
593000002727,IAI,Outbound Collection,Nicole Brown,PXP - Sagility,2025-06-30,69,18,574,37,698,0,N,1,Promise to Pay,45,5118515300,True,,RCCall
593000002728,ESR,CRC English,David Chen,Collections South,2025-11-07,229,1,603,49,882,0,N,1,Callback Scheduled,20,4024141217,True,Escalation,RCCall
593000002729,RASFA,SAPA English,Michael Rivera,RCM Offshore,2025-05-20,143,26,171,54,394,0,N,0,Promise to Pay,15,5455112460,True,,RCCall
593000002730,TRI,NRA English,Jerome Viloria,Team Alpha,2025-11-08,264,14,693,43,1014,0,N,1,Promise to Pay,12,3092328126,True,First Time Call,RCCall
593000002731,ESR,SAPA English,Amanda Johnson,Collections South,2026-01-23,258,23,715,116,1112,0,N,0,Answering Machine,22,9898480577,True,First Time Call,RCCall
593000002732,TRI,Espanol,Jennifer Lee,Collections South,2025-08-21,24,1,415,83,523,0,N,1,Wrong Number,25,6923420472,True,,RCCall
593000002733,MRB,IAI English,Christopher Martinez,Team Beta,2026-01-02,231,2,752,115,1100,0,N,1,Promise to Pay,43,7428778652,True,Repeat Caller,RCCall
593000002734,CRC,Outbound Collection,David Chen,PXP - Sagility,2025-08-03,188,0,927,6,1121,0,N,1,Left Message,49,7735224324,True,First Time Call,RCCall
593000002735,CRC,Inbound Main,Michael Rivera,RCM Offshore,2025-11-11,143,20,434,70,667,0,N,1,Left Message,11,5926745624,True,,RCCall
593000002736,CRC,PMR English,Sarah Thompson,RCM Offshore,2025-11-16,72,28,700,15,815,0,N,0,Disconnected,35,2975626770,True,First Time Call,RCCall
593000002737,SMED,Inbound Main,Sarah Thompson,Team Alpha,2025-06-02,287,0,893,101,1281,0,N,1,Answering Machine,40,9326870038,True,Repeat Caller,RCCall
593000002738,SMED,Outbound Collection,Nicole Brown,PXP - Sagility,2025-09-20,118,10,370,66,564,0,N,1,Payment Collected,28,2185672165,True,,RCCall
593000002739,IAI,Outbound Collection,David Chen,Collections South,2025-10-11,273,8,238,112,631,0,N,1,Promise to Pay,34,2401743161,True,First Time Call,RCCall
593000002740,CRC,IAI English,Maria Santos,Collections North,2026-03-13,122,9,398,36,565,0,N,1,Resolved,54,9626617370,True,Escalation,RCCall
593000002741,PXP,PMR English,Jennifer Lee,Team Beta,2025-08-03,131,11,954,78,1174,0,N,1,Left Message,27,5384529442,True,Escalation,RCCall
593000002742,ESR,Outbound Collection,Ashley Wilson,Collections North,2025-09-04,252,6,929,11,1198,0,N,1,Callback Scheduled,41,4011531007,True,Escalation,RCCall
593000002743,PMR,Espanol,Jennifer Lee,Collections South,2026-03-22,141,22,645,45,853,0,N,0,No Answer,31,3758734791,True,First Time Call,RCCall
593000002744,IAI,IAI English,Michael Rivera,Collections South,2025-11-28,4,13,663,102,782,0,N,1,Resolved,6,7445582943,True,Repeat Caller,RCCall
593000002745,NRAA,Inbound Main,Ashley Wilson,Collections North,2025-11-01,180,11,629,10,830,0,N,1,Payment Collected,33,8107272283,True,Escalation,RCCall
593000002746,SMED,NRA English,Amanda Johnson,RCM Offshore,2025-07-30,206,7,203,52,468,0,N,1,Promise to Pay,0,9529060736,True,,RCCall
593000002747,NRA,Inbound Main,Jerome Viloria,Collections North,2025-08-12,5,15,256,78,354,0,N,1,Left Message,58,6636181927,True,First Time Call,RCCall
593000002748,MRB,IAI English,Michael Rivera,Collections South,2026-02-11,166,23,899,97,1185,0,N,0,Answering Machine,47,4035515971,True,,RCCall
593000002749,ESR,CRC English,Jennifer Lee,Collections North,2025-05-30,73,20,1182,54,1329,0,N,1,Left Message,23,4929009533,True,,RCCall
593000002750,NRA,IAI English,Robert Garcia,Team Alpha,2026-04-23,132,4,1056,95,1287,0,N,1,Promise to Pay,39,3907134679,True,Escalation,RCCall
593000002751,ACRB,SAPA English,Jerome Viloria,RCM Offshore,2025-06-24,120,28,584,47,779,0,N,0,Payment Collected,21,7653774044,True,Escalation,RCCall
593000002752,GSIA,SAPA English,Jerome Viloria,PXP - Sagility,2025-07-22,135,6,297,89,527,0,N,1,No Answer,39,9129080335,True,,RCCall
593000002753,SMED,SAPA English,Brandon Smith,RCM Offshore,2025-06-27,81,18,285,42,426,0,N,1,Payment Collected,46,6836591506,True,First Time Call,RCCall
593000002754,NRAA,SAPA English,Amanda Johnson,PXP - Sagility,2025-08-30,23,8,159,10,200,0,N,1,Disconnected,5,9341371218,True,First Time Call,RCCall
593000002755,NRA,CRC English,Christopher Martinez,RCM Offshore,2026-01-07,80,10,420,50,560,0,N,1,Callback Scheduled,35,6196036911,True,First Time Call,RCCall
593000002756,ACRB,NRA English,Brandon Smith,Collections North,2025-05-07,5,1,1126,19,1151,0,N,1,Resolved,9,3359353335,True,Escalation,RCCall
593000002757,TRI,SAPA English,Jennifer Lee,Collections North,2025-10-04,170,21,329,114,634,0,N,0,Disconnected,57,2365379405,True,First Time Call,RCCall
593000002758,ESR,Outbound Collection,David Chen,Collections North,2025-11-15,2,10,379,30,421,0,N,1,Left Message,37,6825208021,True,Escalation,RCCall
593000002759,ESR,NRA English,Jerome Viloria,Collections North,2025-08-31,154,18,679,44,895,0,N,1,Wrong Number,58,9362349146,True,,RCCall
593000002760,ESR,SAPA English,Jennifer Lee,Team Gamma,2025-07-17,77,28,93,91,289,38,Y,0,Promise to Pay,41,9733784887,True,,RCCall
593000002761,TRI,Outbound Collection,Jerome Viloria,PXP - Sagility,2025-06-14,48,19,320,33,420,0,N,1,Promise to Pay,49,3093446668,True,,RCCall
593000002762,ESR,NRA English,Robert Garcia,Collections North,2025-06-27,103,28,737,116,984,0,N,0,Left Message,52,9269240128,True,,RCCall
593000002763,GSIA,PMR English,Jerome Viloria,Team Beta,2025-09-13,108,3,869,85,1065,50,Y,1,Resolved,57,4155443748,True,Repeat Caller,RCCall
593000002764,NRA,Outbound Collection,Michael Rivera,Collections South,2025-12-24,103,11,712,103,929,0,N,1,Disconnected,28,5107245156,True,Escalation,RCCall
593000002765,SMED,Espanol,Ashley Wilson,Collections South,2025-05-01,255,2,420,6,683,0,N,1,Disconnected,40,9518010269,True,,RCCall
593000002766,IAI,CRC English,Jennifer Lee,Collections North,2025-12-09,167,9,355,54,585,0,N,1,Patient Refused,41,4971744005,True,Repeat Caller,RCCall
593000002767,PMR,IAI English,Jerome Viloria,RCM Offshore,2026-02-01,232,0,1044,110,1386,0,N,1,In Queue,41,9326094435,True,,RCCall
593000002768,PXP,CRC English,Jennifer Lee,Team Beta,2025-10-21,33,8,712,109,862,0,N,1,Answering Machine,0,8729149960,True,First Time Call,RCCall
593000002769,ACRB,NRA English,Jerome Viloria,RCM Offshore,2026-03-20,130,23,1094,50,1297,0,N,0,Promise to Pay,18,2981925291,True,Repeat Caller,RCCall
593000002770,ESR,Outbound Collection,Jennifer Lee,Team Alpha,2026-01-14,49,20,144,116,329,0,N,1,Patient Refused,30,3433640641,True,Repeat Caller,RCCall
593000002771,ACRB,Outbound Collection,Robert Garcia,Collections South,2026-01-15,74,2,1023,29,1128,54,Y,1,No Answer,37,7702098589,True,First Time Call,RCCall
593000002772,RASFA,SAPA English,Maria Santos,Collections North,2025-11-16,160,17,804,111,1092,32,Y,1,Payment Collected,2,4861937274,True,Escalation,RCCall
593000002773,GSIA,SAPA English,Nicole Brown,PXP - Sagility,2025-10-22,94,20,497,105,716,0,N,1,Left Message,50,6686130354,True,,RCCall
593000002774,NRA,CRC English,Maria Santos,Collections South,2025-08-12,226,5,416,61,708,0,N,1,Left Message,26,3832937622,True,,RCCall
593000002775,NRA,PMR English,Christopher Martinez,RCM Offshore,2025-11-22,98,29,689,112,928,47,Y,0,Answering Machine,25,5459339181,True,,RCCall
593000002776,NRA,NRA English,David Chen,Collections South,2025-07-07,167,11,588,5,771,0,N,1,Payment Collected,40,2556403129,True,Escalation,RCCall
593000002777,RASFA,NRA English,Jerome Viloria,Collections North,2025-10-18,7,5,1122,95,1229,0,N,1,Left Message,23,3776693927,True,First Time Call,RCCall
593000002778,NRAA,PMR English,Brandon Smith,Collections South,2025-09-27,191,26,145,68,430,0,N,0,No Answer,49,5941638247,True,First Time Call,RCCall
593000002779,NRA,CRC English,David Chen,Team Alpha,2025-05-10,151,29,277,110,567,0,N,0,Patient Refused,1,5309064202,True,Escalation,RCCall
593000002780,ACRB,CRC English,David Chen,Collections North,2025-09-04,168,22,591,108,889,0,N,0,Answering Machine,2,6681763126,True,,RCCall
593000002781,ACRB,Inbound Main,Amanda Johnson,Team Beta,2025-05-19,223,19,1160,74,1476,104,Y,1,In Queue,16,6816187606,True,,RCCall
593000002782,TRI,IAI English,Michael Rivera,RCM Offshore,2026-03-15,29,14,259,25,327,0,N,1,Wrong Number,24,9630094469,True,Escalation,RCCall
593000002783,ACR,Outbound Collection,Maria Santos,Team Beta,2025-10-16,52,6,1171,52,1281,6,Y,1,Callback Scheduled,0,4797260062,True,First Time Call,RCCall
593000002784,NRAA,IAI English,Jennifer Lee,Team Beta,2025-11-23,12,5,1025,13,1055,0,N,1,Left Message,16,6385946145,True,Escalation,RCCall
593000002785,NRA,PMR English,Sarah Thompson,RCM Offshore,2025-07-25,50,12,1030,58,1150,0,N,1,Resolved,53,8644427472,True,,RCCall
593000002786,SAPA,PMR English,Robert Garcia,Team Beta,2026-01-09,198,20,970,98,1286,19,Y,1,Disconnected,32,2686547165,True,,RCCall
593000002787,TRI,SAPA English,Ashley Wilson,Team Alpha,2025-12-16,168,11,384,111,674,0,N,1,Patient Refused,6,7024695963,True,,RCCall
593000002788,NRAA,Outbound Collection,Amanda Johnson,Collections South,2025-05-09,161,17,940,60,1178,0,N,1,No Answer,43,2670663182,True,Escalation,RCCall
593000002789,SMED,SAPA English,Maria Santos,Team Gamma,2025-11-16,128,5,434,82,649,0,N,1,Promise to Pay,39,9900719748,True,Repeat Caller,RCCall
593000002790,SAPA,Outbound Collection,Michael Rivera,Collections South,2025-10-30,110,11,632,78,831,0,N,1,Wrong Number,17,6811992246,True,Escalation,RCCall
593000002791,GRH,CRC English,Maria Santos,RCM Offshore,2025-06-03,46,27,495,110,678,0,N,0,Payment Collected,9,7795106088,True,Escalation,RCCall
593000002792,ACRB,PMR English,Christopher Martinez,Team Beta,2025-05-05,190,0,178,45,413,0,N,1,Patient Refused,30,6503080866,True,First Time Call,RCCall
593000002793,MRB,Espanol,Ashley Wilson,Team Alpha,2025-11-28,139,12,381,20,552,0,N,1,Answering Machine,8,2760748021,True,First Time Call,RCCall
593000002794,MRB,CRC English,Amanda Johnson,Team Beta,2026-04-06,271,13,1039,21,1344,0,N,1,Resolved,35,7532784256,True,,RCCall
593000002795,IAI,Inbound Main,Christopher Martinez,Team Gamma,2025-11-17,148,25,1132,102,1407,0,N,0,Disconnected,58,4271533247,True,First Time Call,RCCall
593000002796,NRAA,Outbound Collection,Maria Santos,Team Alpha,2025-06-28,166,10,477,26,679,0,N,1,Resolved,34,9233200032,True,Escalation,RCCall
593000002797,ACRB,PMR English,Michael Rivera,Team Alpha,2026-04-25,54,4,682,24,764,0,N,1,Answering Machine,38,8746940701,True,First Time Call,RCCall
593000002798,PMR,CRC English,Christopher Martinez,RCM Offshore,2026-02-10,105,15,605,85,810,0,N,1,Answering Machine,28,2542725566,True,First Time Call,RCCall
593000002799,IAI,PMR English,Jennifer Lee,Team Beta,2025-09-20,171,28,397,85,681,0,N,0,No Answer,51,6670462244,True,Escalation,RCCall
593000002800,ESR,Espanol,Nicole Brown,PXP - Sagility,2025-05-21,239,5,154,7,405,0,N,1,Resolved,8,7746212083,True,Escalation,RCCall
593000002801,SMED,NRA English,Sarah Thompson,RCM Offshore,2025-05-21,181,17,1047,38,1283,0,N,1,Resolved,29,4628942007,True,Repeat Caller,RCCall
593000002802,PMR,PMR English,Christopher Martinez,RCM Offshore,2026-02-03,96,13,193,70,372,0,N,1,Patient Refused,6,5377175469,True,Escalation,RCCall
593000002803,PMR,NRA English,Ashley Wilson,Team Gamma,2025-05-06,98,7,940,99,1144,0,N,1,Answering Machine,12,6735185302,True,,RCCall
593000002804,ACR,PMR English,Robert Garcia,Team Gamma,2025-08-04,216,25,887,77,1205,0,N,0,Wrong Number,51,2061051069,True,Repeat Caller,RCCall
593000002805,GSIA,IAI English,Jennifer Lee,Collections North,2025-05-29,108,17,1030,75,1230,0,N,1,Resolved,37,7326364701,True,Escalation,RCCall
593000002806,SMED,Outbound Collection,Brandon Smith,Team Beta,2025-10-17,154,11,544,67,776,0,N,1,No Answer,42,9841555282,True,Escalation,RCCall
593000002807,SAPA,CRC English,Michael Rivera,Collections South,2025-07-19,113,7,1047,40,1207,0,N,1,Resolved,22,6343641852,True,,RCCall
593000002808,ACRB,CRC English,Brandon Smith,Team Alpha,2026-01-05,214,5,1172,71,1462,0,N,1,Wrong Number,54,6220360814,True,Repeat Caller,RCCall
593000002809,ACR,Inbound Main,Brandon Smith,Collections South,2025-06-06,283,9,945,67,1304,0,N,1,Payment Collected,8,3660313714,True,,RCCall
593000002810,NRA,CRC English,Brandon Smith,Collections South,2025-10-24,94,3,877,70,1044,0,N,1,No Answer,35,8571369247,True,First Time Call,RCCall
593000002811,SAPA,Outbound Collection,Maria Santos,Collections North,2026-04-12,240,13,1177,103,1533,0,N,1,Patient Refused,46,2906246114,True,Repeat Caller,RCCall
593000002812,PMR,SAPA English,Christopher Martinez,Collections South,2025-09-12,126,6,527,68,727,0,N,1,Callback Scheduled,56,8448574346,True,First Time Call,RCCall
593000002813,ACRB,SAPA English,Amanda Johnson,Team Gamma,2026-02-10,266,6,844,91,1207,0,N,1,Answering Machine,39,3314195039,True,,RCCall
593000002814,MRB,NRA English,Jerome Viloria,Team Gamma,2025-06-21,65,28,951,82,1126,0,N,0,In Queue,50,2101295179,True,Repeat Caller,RCCall
593000002815,SMED,IAI English,Amanda Johnson,PXP - Sagility,2026-01-02,138,7,792,35,972,0,N,1,Patient Refused,50,3850835062,True,Repeat Caller,RCCall
593000002816,GRH,SAPA English,David Chen,Collections South,2025-10-12,84,12,295,115,506,0,N,1,Left Message,58,7136279313,True,Repeat Caller,RCCall
593000002817,ACR,SAPA English,Ashley Wilson,Collections North,2026-01-28,257,4,1055,117,1433,0,N,1,In Queue,4,4826290920,True,,RCCall
593000002818,PMR,CRC English,Jerome Viloria,Collections South,2025-08-19,6,29,1038,76,1149,0,N,0,Answering Machine,51,5148569545,False,Escalation,RCCall
593000002819,ACRB,SAPA English,Brandon Smith,Team Gamma,2025-09-08,145,11,655,108,919,0,N,1,Resolved,0,7694642173,True,Escalation,RCCall
593000002820,TRI,SAPA English,Michael Rivera,Team Gamma,2025-08-09,0,2,896,101,999,0,N,1,No Answer,32,9296266044,True,,RCCall
593000002821,SMED,Outbound Collection,Nicole Brown,Team Gamma,2025-06-26,36,28,625,89,778,11,Y,0,No Answer,34,3837492723,True,,RCCall
593000002822,PXP,NRA English,Robert Garcia,Collections North,2025-06-17,95,23,731,34,883,18,Y,0,Payment Collected,37,6846751848,True,,RCCall
593000002823,PMR,Inbound Main,Jerome Viloria,Collections North,2025-12-10,143,10,179,10,342,0,N,1,No Answer,9,2227792315,True,Escalation,RCCall
593000002824,ESR,Outbound Collection,Jerome Viloria,Team Gamma,2025-11-28,165,4,218,118,505,0,N,1,In Queue,54,4116950711,True,First Time Call,RCCall
593000002825,GSIA,Espanol,Robert Garcia,PXP - Sagility,2026-04-01,144,7,508,42,701,2,Y,1,Disconnected,27,4105686332,True,Repeat Caller,RCCall
593000002826,ACR,SAPA English,Jennifer Lee,Collections North,2025-10-22,236,20,213,73,542,0,N,1,Patient Refused,1,6813744960,True,First Time Call,RCCall
593000002827,ACR,PMR English,Michael Rivera,Collections North,2025-05-20,20,26,179,45,270,0,N,0,Disconnected,54,5723938844,True,Escalation,RCCall
593000002828,NRAA,Espanol,Christopher Martinez,PXP - Sagility,2026-04-16,82,4,652,101,839,0,N,1,Wrong Number,35,8399840782,True,,RCCall
593000002829,CRC,NRA English,Amanda Johnson,Collections North,2026-04-23,55,16,1046,7,1124,45,Y,1,No Answer,29,5495944915,True,,RCCall
593000002830,GSIA,Outbound Collection,Jerome Viloria,Collections South,2025-10-24,212,18,624,96,950,0,N,1,No Answer,11,2066587652,True,,RCCall
593000002831,NRA,Outbound Collection,Amanda Johnson,Team Gamma,2025-10-09,89,6,573,10,678,0,N,1,Promise to Pay,2,9399054065,True,Escalation,RCCall
593000002832,RASFA,CRC English,Amanda Johnson,RCM Offshore,2025-12-21,175,11,653,110,949,0,N,1,Disconnected,10,3433553318,True,,RCCall
593000002833,SMED,Espanol,Brandon Smith,Collections South,2026-01-05,227,12,1171,117,1527,0,N,1,Left Message,24,7717373205,True,Repeat Caller,RCCall
593000002834,PXP,Espanol,Christopher Martinez,Collections North,2026-03-08,157,18,780,28,983,0,N,1,No Answer,16,2072981408,True,,RCCall
593000002835,ACR,CRC English,Michael Rivera,RCM Offshore,2025-05-07,49,6,1056,36,1147,0,N,1,Resolved,24,4847316498,True,,RCCall
593000002836,PMR,CRC English,Nicole Brown,Team Alpha,2025-08-17,126,5,495,34,660,0,N,1,No Answer,46,8890472425,True,Escalation,RCCall
